Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
86,2,Box,5.36313,-5.10623,0.822059,6.38872,-8.59636,0.741176
86,3,Box,1.82225,-7.37798,-0.856,3.78601,-7.92397,-3.94967
86,4,Box,0.308707,-5.01799,-0.184138,1.70528,-6.78817,-0.829099
87,0,Box,0,-10,0,0,0,0
87,1,Box,-0.831295,-8.01702,0.00324892,0.00264436,-0.0011592,0.000275261
87,2,Box,5.46961,-5.25222,0.834412,6.38872,-8.75986,0.741176
87,3,Box,1.88535,-7.51277,-0.921828,3.78601,-8.08747,-3.94967
87,4,Box,0.337128,-5.13385,-0.197957,1.70528,-6.95167,-0.829099
88,0,Box,0,-10,0,0,0,0
88,1,Box,-0.831185,-8.01688,0.00325294,0.00657702,-0.00113692,0.000241007
88,2,Box,5.57609,-5.40095,0.846765,6.38872,-8.92336,0.741176
88,3,Box,1.94845,-7.65029,-0.987655,3.78601,-8.25097,-3.94967
88,4,Box,0.36555,-5.25244,-0.211775,1.70528,-7.11517,-0.829099
89,0,Box,0,-10,0,0,0,0
89,1,Box,-0.831079,-8.01682,0.0032565,0.00635966,-0.00115488,0.000213617
